product,content,date_time,sentiment
Google Pixel,"It's a good phone, but the speaker isn't very loud.",2016-07-01 08:41:04,neutral
Google Pixel,The {} has exceeded my expectations!,2016-09-27 03:53:33,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-09-23 14:23:33,negative
iPhone,The {} is really sleek and fast.,2016-08-23 10:26:39,positive
Samsung Galaxy,My {} is slower than expected.,2016-08-14 10:07:53,negative
OnePlus,The camera on the {} is disappointing.,2016-09-18 09:41:03,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-25 06:43:36,positive
Samsung Galaxy,Battery life on the {} could be better.,2016-09-20 16:58:53,neutral
Google Pixel,My {} is slower than expected.,2016-09-15 18:54:29,neutral
OnePlus,Why is my {} overheating?,2016-09-26 15:28:41,negative
OnePlus,"It's a good phone, but the speaker isn't very loud.",2016-09-16 05:57:56,neutral
Xiaomi,My {} runs all my apps smoothly.,2016-08-14 20:22:15,positive
Xiaomi,Battery life on the {} is excellent.,2016-08-06 06:05:37,positive
iPhone,Experiencing connectivity issues with the {}.,2016-08-20 16:39:35,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-07-18 13:42:33,negative
Google Pixel,The phone's build quality feels cheap and fragile.,2016-07-25 18:31:35,negative
Google Pixel,Having some issues with my {}. Anyone else?,2016-07-26 23:27:36,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-07-20 14:11:07,negative
iPhone,I regret buying the {}. Not worth the money.,2016-09-11 11:39:25,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-18 13:03:22,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-08-13 20:30:24,negative
iPhone,The {} is a great value for the price.,2016-09-08 15:37:10,positive
Xiaomi,Really happy with the performance of my new {}.,2016-09-02 18:41:18,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-19 03:15:31,negative
Samsung Galaxy,The display on the {} is okay.,2016-07-26 00:02:28,neutral
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-07-11 13:43:27,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-14 16:44:36,neutral
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-09-05 17:40:36,positive
Samsung Galaxy,Battery life on the {} is excellent.,2016-08-29 14:02:25,positive
OnePlus,My {} is slower than expected.,2016-09-08 09:54:45,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-09-09 04:52:57,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-09 17:18:18,neutral
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-08-30 12:48:15,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-07-12 10:02:57,neutral
Samsung Galaxy,Why is my {} overheating?,2016-09-14 15:31:32,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-24 10:48:57,negative
OnePlus,My {} is slower than expected.,2016-09-17 13:29:35,neutral
iPhone,My {} is slower than expected.,2016-07-31 06:41:13,neutral
OnePlus,Experiencing connectivity issues with the {}.,2016-07-16 13:24:09,neutral
OnePlus,The {} keeps crashing. Frustrated!,2016-08-28 00:29:49,negative
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-07-09 09:38:52,negative
Samsung Galaxy,Battery life on the {} could be better.,2016-09-25 13:12:48,neutral
Xiaomi,My {} is slower than expected.,2016-07-26 03:27:20,negative
Xiaomi,The {} is a great value for the price.,2016-07-14 11:11:41,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-07-23 21:58:30,positive
iPhone,Really happy with the performance of my new {}.,2016-08-14 03:05:41,positive
Samsung Galaxy,The {} is really sleek and fast.,2016-07-16 05:37:45,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-29 06:58:42,neutral
Google Pixel,Battery life on the {} is excellent.,2016-07-03 22:50:34,positive
iPhone,I hate how slow the phone gets after a few months.,2016-09-13 11:25:51,negative
Xiaomi,The {} is really sleek and fast.,2016-07-20 06:36:16,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-24 19:09:46,negative
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-31 19:49:07,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-13 18:03:42,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-10 01:48:02,neutral
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-08-07 05:11:42,negative
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-19 12:44:22,positive
OnePlus,My {} is slower than expected.,2016-09-14 01:36:14,negative
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-11 13:39:49,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-08-05 01:07:25,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-15 15:16:06,negative
Samsung Galaxy,The {} has exceeded my expectations!,2016-08-24 03:13:57,positive
OnePlus,My {} is slower than expected.,2016-08-17 17:02:53,negative
iPhone,The camera on the {} is disappointing.,2016-07-25 23:48:11,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-10 22:02:16,positive
OnePlus,The camera on the {} is decent.,2016-07-02 19:55:23,neutral
iPhone,The display on the {} is okay.,2016-09-21 09:24:07,neutral
iPhone,The phone heats up too quickly during gaming sessions.,2016-08-21 03:08:18,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-08-14 01:04:21,negative
iPhone,Having some issues with my {}. Anyone else?,2016-08-27 04:23:55,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-08-30 11:06:03,positive
iPhone,The {} is really sleek and fast.,2016-07-23 20:38:55,positive
Xiaomi,The camera on the {} is decent.,2016-07-17 15:26:57,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-19 16:16:10,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-09-16 22:43:31,positive
Google Pixel,Really happy with the performance of my new {}.,2016-09-23 01:17:32,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-26 07:09:33,neutral
Xiaomi,The {} keeps crashing. Frustrated!,2016-07-12 10:09:02,negative
Xiaomi,The camera on the {} is disappointing.,2016-07-15 15:13:55,negative
OnePlus,Really happy with the performance of my new {}.,2016-07-30 03:36:34,positive
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-08-30 01:29:50,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-08-14 01:17:47,negative
OnePlus,Not too impressed with the {}. Expected more.,2016-07-14 09:11:30,neutral
iPhone,The {} is really sleek and fast.,2016-09-25 20:44:08,positive
iPhone,The camera on the {} is decent.,2016-07-31 10:36:18,neutral
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-07-12 19:31:48,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-03 14:49:14,negative
Xiaomi,My {} is slower than expected.,2016-08-03 09:49:01,neutral
Xiaomi,The camera on the {} is decent.,2016-08-15 02:19:34,neutral
Google Pixel,My {} is slower than expected.,2016-08-15 20:22:44,neutral
Google Pixel,My {} runs all my apps smoothly.,2016-08-03 09:34:26,positive
Google Pixel,My {} is slower than expected.,2016-07-30 06:00:00,negative
iPhone,My {} runs all my apps smoothly.,2016-07-09 12:23:36,positive
Google Pixel,The {} has exceeded my expectations!,2016-09-03 23:39:48,positive
Google Pixel,The {} is really sleek and fast.,2016-08-13 08:23:33,positive
Samsung Galaxy,The {} is a great value for the price.,2016-07-14 10:20:09,positive
Samsung Galaxy,Why is my {} overheating?,2016-07-01 21:28:48,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-09-23 06:17:38,positive
iPhone,My {} is slower than expected.,2016-09-18 17:50:10,negative
iPhone,Having some issues with my {}. Anyone else?,2016-08-14 04:13:38,neutral
Google Pixel,Battery life on the {} could be better.,2016-08-10 08:27:13,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-08-03 13:29:41,neutral
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-16 07:33:00,neutral
OnePlus,Really happy with the performance of my new {}.,2016-09-11 08:10:26,positive
Samsung Galaxy,The {} is really sleek and fast.,2016-08-21 12:42:25,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-09-05 21:23:38,negative
Samsung Galaxy,Battery life on the {} could be better.,2016-07-07 09:57:29,neutral
Samsung Galaxy,My {} runs all my apps smoothly.,2016-09-29 13:58:45,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-09-20 09:35:08,positive
iPhone,"The camera quality is decent, but could be better.",2016-09-16 22:48:52,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",2016-07-14 15:37:50,positive
Samsung Galaxy,My {} is slower than expected.,2016-08-04 08:41:41,neutral
OnePlus,The camera on the {} is disappointing.,2016-07-21 00:55:53,negative
Xiaomi,The phone's build quality feels cheap and fragile.,2016-09-15 20:33:33,negative
OnePlus,The camera on the {} is decent.,2016-09-24 10:50:24,neutral
OnePlus,My {} runs all my apps smoothly.,2016-09-09 15:13:34,positive
Xiaomi,Why is my {} overheating?,2016-07-12 21:47:19,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-22 22:35:36,neutral
OnePlus,The {} is really sleek and fast.,2016-09-16 15:56:59,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-12 00:05:16,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-07-11 22:05:45,neutral
Xiaomi,The phone's build quality feels cheap and fragile.,2016-07-19 20:45:04,negative
OnePlus,The camera quality on the {} is amazing.,2016-08-28 19:17:21,positive
Xiaomi,Really happy with the performance of my new {}.,2016-08-03 11:26:17,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-22 10:13:07,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-02 03:50:03,negative
Samsung Galaxy,The {} is a great value for the price.,2016-07-20 07:45:42,positive
Samsung Galaxy,My {} runs all my apps smoothly.,2016-07-24 15:06:41,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-07-15 15:43:26,neutral
OnePlus,Having some issues with my {}. Anyone else?,2016-09-17 10:23:17,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-09-12 19:33:55,positive
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-18 19:25:43,negative
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-08-10 10:06:12,neutral
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-17 15:48:04,negative
OnePlus,The {} keeps crashing. Frustrated!,2016-07-31 09:14:13,negative
Google Pixel,My {} is slower than expected.,2016-09-12 20:20:12,neutral
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-07-31 13:33:26,positive
iPhone,My {} runs all my apps smoothly.,2016-09-20 23:37:10,positive
OnePlus,The camera quality on the {} is amazing.,2016-09-11 19:11:45,positive
iPhone,I hate how slow the phone gets after a few months.,2016-09-11 13:34:29,negative
Xiaomi,Not too impressed with the {}. Expected more.,2016-07-13 22:48:39,neutral
Xiaomi,I regret buying the {}. Not worth the money.,2016-08-27 07:53:30,negative
OnePlus,The display on the {} is okay.,2016-09-24 19:32:38,neutral
Samsung Galaxy,The display on the {} is okay.,2016-09-20 08:10:41,neutral
Google Pixel,The camera quality on the {} is amazing.,2016-09-01 07:06:20,positive
Xiaomi,My {} is slower than expected.,2016-09-19 21:43:19,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-08-06 09:00:50,negative
Samsung Galaxy,The camera on the {} is decent.,2016-08-04 17:44:19,neutral
Google Pixel,I hate how slow the phone gets after a few months.,2016-07-12 11:14:10,negative
Google Pixel,Battery life on the {} is excellent.,2016-09-14 03:12:52,positive
iPhone,I hate how slow the phone gets after a few months.,2016-09-26 16:37:54,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-09-13 01:12:36,negative
iPhone,The {} has exceeded my expectations!,2016-08-12 11:10:04,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-09-17 13:31:45,neutral
OnePlus,My {} runs all my apps smoothly.,2016-09-16 13:07:08,positive
Google Pixel,"Loving the new software update, everything runs smoother.",2016-09-20 18:03:07,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-07-13 09:18:05,negative
Google Pixel,The camera on the {} is decent.,2016-07-07 19:58:53,neutral
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-26 19:44:14,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-08-20 21:26:37,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-07-23 22:57:15,negative
Samsung Galaxy,The camera on the {} is decent.,2016-08-24 14:04:14,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-08-06 21:12:32,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-09-17 17:02:11,neutral
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-08-03 13:18:51,positive
OnePlus,Having some issues with my {}. Anyone else?,2016-07-19 20:19:42,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-17 13:11:23,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-09-28 01:23:38,neutral
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-09 11:11:08,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-08-08 22:23:23,neutral
Samsung Galaxy,Really happy with the performance of my new {}.,2016-07-08 04:24:05,positive
iPhone,"The camera quality is decent, but could be better.",2016-08-29 15:10:39,neutral
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-08-19 22:09:10,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-09-10 07:21:21,positive
iPhone,Experiencing connectivity issues with the {}.,2016-08-31 09:40:37,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-07-07 19:09:46,negative
iPhone,The {} keeps crashing. Frustrated!,2016-08-06 22:36:03,negative
iPhone,"Loving the new software update, everything runs smoother.",2016-08-24 06:44:45,positive
OnePlus,I regret buying the {}. Not worth the money.,2016-08-20 21:16:36,negative
Xiaomi,The {} is really sleek and fast.,2016-08-01 22:10:10,positive
Google Pixel,My {} is slower than expected.,2016-08-05 16:19:16,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-21 15:34:53,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-07-01 09:08:58,negative
OnePlus,I'm impressed with the build quality of the {}.,2016-08-17 01:44:53,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-10 08:25:38,positive
iPhone,I hate how slow the phone gets after a few months.,2016-07-22 04:17:36,negative
iPhone,I regret buying the {}. Not worth the money.,2016-07-02 02:43:41,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-07-08 03:21:09,positive
iPhone,The display on the {} is okay.,2016-09-23 23:05:50,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-24 13:16:08,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-08-17 13:51:23,negative
Samsung Galaxy,My {} is slower than expected.,2016-09-27 00:39:05,negative
