product,content,date_time,sentiment
iPhone,"Loving the new software update, everything runs smoother.",8/27/2016 22:26,positive
Xiaomi,The battery life of this phone is amazing! Lasts all day.,7/13/2016 16:52,positive
Xiaomi,The night mode camera feature is impressive.,7/7/2016 17:20,positive
OnePlus,"Great value for money, highly recommend this phone.",9/29/2016 13:39,positive
Xiaomi,The face recognition feature is really fast and accurate.,9/20/2016 4:12,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",9/7/2016 21:58,positive
Samsung Galaxy,The sound quality during calls is not very clear.,8/7/2016 10:51,negative
OnePlus,The phone's build quality feels cheap and fragile.,8/18/2016 5:01,negative
Google Pixel,The fingerprint sensor is slow to respond.,9/11/2016 9:44,negative
Google Pixel,"The camera quality is decent, but could be better.",9/26/2016 2:09,neutral
Samsung Galaxy,The fast charging feature is a lifesaver.,7/10/2016 19:22,positive
OnePlus,The fingerprint sensor is slow to respond.,9/16/2016 0:41,negative
iPhone,The night mode camera feature is impressive.,8/23/2016 12:03,positive
iPhone,The phone often lags when switching between apps.,7/20/2016 0:20,negative
Xiaomi,The phone often lags when switching between apps.,7/1/2016 4:26,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/3/2016 17:59,positive
OnePlus,The fingerprint sensor is slow to respond.,7/1/2016 5:46,negative
iPhone,The fingerprint sensor is slow to respond.,7/5/2016 18:46,negative
OnePlus,The phone's battery drains quickly when using 5G.,7/21/2016 19:42,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",7/8/2016 17:55,neutral
Samsung Galaxy,The fingerprint sensor is slow to respond.,8/24/2016 1:57,negative
Google Pixel,The face recognition feature is really fast and accurate.,8/17/2016 22:26,positive
iPhone,The phone's build quality feels cheap and fragile.,8/27/2016 4:07,negative
OnePlus,The phone's design is sleek and modern.,8/5/2016 12:29,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",7/25/2016 4:09,positive
Xiaomi,The phone's build quality feels cheap and fragile.,8/8/2016 6:45,negative
Xiaomi,The fast charging feature is a lifesaver.,9/28/2016 22:16,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",9/10/2016 17:27,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,7/7/2016 5:25,positive
OnePlus,The phone's design is sleek and modern.,8/22/2016 12:27,positive
OnePlus,"Good phone, but it lacks a headphone jack.",8/17/2016 5:17,neutral
OnePlus,The fast charging feature is a lifesaver.,9/21/2016 19:14,positive
iPhone,"The camera quality is decent, but could be better.",8/12/2016 10:03,neutral
OnePlus,"Loving the new software update, everything runs smoother.",8/29/2016 1:33,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,7/17/2016 5:06,negative
Google Pixel,"It's a good phone, but the speaker isn't very loud.",7/28/2016 2:30,neutral
OnePlus,The night mode camera feature is impressive.,8/2/2016 22:48,positive
Google Pixel,The fingerprint sensor is slow to respond.,7/24/2016 23:36,negative
Xiaomi,The night mode camera feature is impressive.,9/8/2016 10:01,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/26/2016 6:06,positive
Google Pixel,The fingerprint sensor is slow to respond.,9/26/2016 6:04,negative
Google Pixel,The phone often lags when switching between apps.,8/8/2016 4:33,negative
Google Pixel,"Good phone, but it lacks a headphone jack.",9/4/2016 6:00,neutral
OnePlus,The phone's build quality feels cheap and fragile.,8/17/2016 3:42,negative
Xiaomi,The fingerprint sensor is slow to respond.,8/31/2016 3:13,negative
OnePlus,The fingerprint sensor is slow to respond.,7/4/2016 11:36,negative
OnePlus,The phone's battery drains quickly when using 5G.,9/4/2016 6:04,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,8/31/2016 21:56,negative
iPhone,The phone's design is sleek and modern.,9/15/2016 15:49,positive
OnePlus,"Loving the new software update, everything runs smoother.",9/12/2016 10:09,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,9/10/2016 4:36,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/23/2016 22:41,positive
iPhone,The fingerprint sensor is slow to respond.,7/17/2016 16:08,negative
OnePlus,The phone's software is full of bugs.,7/5/2016 12:48,negative
iPhone,"The camera quality is decent, but could be better.",8/31/2016 17:52,neutral
Xiaomi,The phone's design is sleek and modern.,9/9/2016 12:28,positive
Xiaomi,Satisfied with the overall performance of this phone.,7/11/2016 6:06,neutral
Samsung Galaxy,The fast charging feature is a lifesaver.,9/4/2016 10:57,positive
Xiaomi,The night mode camera feature is impressive.,7/2/2016 6:09,positive
iPhone,I hate how slow the phone gets after a few months.,7/9/2016 0:28,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",8/10/2016 0:36,neutral
Samsung Galaxy,The phone's battery drains quickly when using 5G.,8/10/2016 2:31,negative
Google Pixel,Satisfied with the overall performance of this phone.,8/1/2016 10:35,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",9/22/2016 12:34,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,9/11/2016 23:40,negative
Samsung Galaxy,The fast charging feature is a lifesaver.,9/17/2016 3:18,positive
Samsung Galaxy,The fast charging feature is a lifesaver.,9/11/2016 9:46,positive
Google Pixel,The fast charging feature is a lifesaver.,9/5/2016 14:21,positive
Google Pixel,The phone's battery drains quickly when using 5G.,7/25/2016 23:14,negative
Xiaomi,The phone often lags when switching between apps.,7/7/2016 19:45,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",7/31/2016 2:37,positive
Xiaomi,"The camera quality is decent, but could be better.",7/26/2016 22:18,neutral
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/3/2016 4:33,positive
Samsung Galaxy,The phone often lags when switching between apps.,7/28/2016 6:29,negative
Google Pixel,Satisfied with the overall performance of this phone.,8/23/2016 14:24,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",7/5/2016 5:12,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",9/16/2016 14:34,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",9/22/2016 18:24,neutral
iPhone,The sound quality during calls is not very clear.,7/29/2016 10:46,negative
Xiaomi,The phone's battery drains quickly when using 5G.,8/20/2016 23:06,negative
iPhone,The phone often lags when switching between apps.,8/19/2016 17:53,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,9/27/2016 20:40,negative
Samsung Galaxy,The phone often lags when switching between apps.,7/25/2016 14:11,negative
OnePlus,The phone often lags when switching between apps.,7/8/2016 16:53,negative
Samsung Galaxy,The sound quality during calls is not very clear.,8/8/2016 4:00,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",7/29/2016 18:36,neutral
OnePlus,"The camera quality is decent, but could be better.",7/12/2016 4:30,neutral
Xiaomi,The face recognition feature is really fast and accurate.,8/7/2016 3:02,positive
iPhone,The phone heats up too quickly during gaming sessions.,7/13/2016 7:23,negative
OnePlus,The fast charging feature is a lifesaver.,9/24/2016 12:40,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/29/2016 4:50,positive
Samsung Galaxy,The phone often lags when switching between apps.,8/4/2016 6:48,negative
Xiaomi,I hate how slow the phone gets after a few months.,9/25/2016 22:33,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",9/9/2016 21:34,neutral
iPhone,"The camera quality is decent, but could be better.",9/6/2016 16:55,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/21/2016 15:14,negative
Xiaomi,The phone's battery drains quickly when using 5G.,8/13/2016 6:54,negative
OnePlus,I hate how slow the phone gets after a few months.,9/18/2016 12:22,negative
Xiaomi,"Good phone, but it lacks a headphone jack.",9/17/2016 10:02,neutral
Google Pixel,The phone heats up too quickly during gaming sessions.,8/9/2016 14:10,negative
Google Pixel,Satisfied with the overall performance of this phone.,7/13/2016 22:59,neutral
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,7/10/2016 23:44,negative
Google Pixel,"Loving the new software update, everything runs smoother.",8/11/2016 14:17,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,7/31/2016 9:38,negative
Google Pixel,"Great value for money, highly recommend this phone.",7/24/2016 18:01,positive
Xiaomi,The face recognition feature is really fast and accurate.,8/20/2016 17:35,positive
Samsung Galaxy,The fast charging feature is a lifesaver.,8/29/2016 3:47,positive
OnePlus,The night mode camera feature is impressive.,7/16/2016 22:11,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",7/29/2016 18:24,positive
iPhone,The phone often lags when switching between apps.,8/4/2016 11:44,negative
Xiaomi,The sound quality during calls is not very clear.,8/27/2016 8:16,negative
Google Pixel,Satisfied with the overall performance of this phone.,8/1/2016 0:58,neutral
OnePlus,The face recognition feature is really fast and accurate.,8/12/2016 13:55,positive
Google Pixel,I hate how slow the phone gets after a few months.,8/12/2016 22:36,negative
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",7/31/2016 6:48,neutral
iPhone,The night mode camera feature is impressive.,9/14/2016 7:39,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/22/2016 6:12,positive
iPhone,The phone's battery drains quickly when using 5G.,9/22/2016 5:01,negative
Samsung Galaxy,"Great value for money, highly recommend this phone.",8/1/2016 15:39,positive
iPhone,The sound quality during calls is not very clear.,9/21/2016 16:30,negative
OnePlus,The fingerprint sensor is slow to respond.,8/24/2016 7:29,negative
Google Pixel,Satisfied with the overall performance of this phone.,9/12/2016 12:11,neutral
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/28/2016 12:19,positive
iPhone,The phone's battery drains quickly when using 5G.,7/24/2016 13:39,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",9/2/2016 15:04,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",9/7/2016 17:41,positive
Google Pixel,The fast charging feature is a lifesaver.,7/9/2016 5:15,positive
Xiaomi,I hate how slow the phone gets after a few months.,8/23/2016 8:04,negative
iPhone,Satisfied with the overall performance of this phone.,8/29/2016 9:12,neutral
OnePlus,"The camera quality is decent, but could be better.",7/7/2016 11:46,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",8/12/2016 15:46,neutral
iPhone,"It's a good phone, but the speaker isn't very loud.",7/3/2016 22:12,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/2/2016 3:39,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,9/11/2016 5:15,positive
iPhone,The sound quality during calls is not very clear.,7/5/2016 11:11,negative
Xiaomi,"Loving the new software update, everything runs smoother.",7/27/2016 16:34,positive
Xiaomi,The phone's battery drains quickly when using 5G.,9/8/2016 14:35,negative
Samsung Galaxy,The face recognition feature is really fast and accurate.,7/8/2016 20:29,positive
Xiaomi,Satisfied with the overall performance of this phone.,8/1/2016 3:51,neutral
OnePlus,The battery life of this phone is amazing! Lasts all day.,7/31/2016 19:03,positive
iPhone,The phone's design is sleek and modern.,9/4/2016 10:54,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",9/22/2016 22:40,neutral
OnePlus,"Loving the new software update, everything runs smoother.",9/17/2016 13:02,positive
Xiaomi,I hate how slow the phone gets after a few months.,8/28/2016 1:31,negative
OnePlus,The fingerprint sensor is slow to respond.,7/18/2016 8:15,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,9/13/2016 21:32,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/12/2016 19:44,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",7/23/2016 8:30,neutral
iPhone,The phone often lags when switching between apps.,8/6/2016 5:30,negative
Xiaomi,The phone often lags when switching between apps.,9/24/2016 22:41,negative
Samsung Galaxy,The phone often lags when switching between apps.,7/16/2016 2:40,negative
iPhone,The phone's build quality feels cheap and fragile.,7/15/2016 6:43,negative
iPhone,The phone often lags when switching between apps.,8/7/2016 8:31,negative
Xiaomi,I hate how slow the phone gets after a few months.,7/18/2016 12:47,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,9/7/2016 12:53,negative
iPhone,The fingerprint sensor is slow to respond.,9/7/2016 1:32,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/10/2016 10:48,positive
Google Pixel,"The camera quality is decent, but could be better.",8/10/2016 20:18,neutral
OnePlus,"The camera quality is decent, but could be better.",9/14/2016 15:20,neutral
Samsung Galaxy,The face recognition feature is really fast and accurate.,8/5/2016 22:11,positive
OnePlus,The fast charging feature is a lifesaver.,7/14/2016 4:46,positive
Google Pixel,"The display is so vibrant and clear, absolutely love it!",9/11/2016 9:58,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,9/10/2016 21:34,negative
OnePlus,The night mode camera feature is impressive.,9/5/2016 16:51,positive
iPhone,The fingerprint sensor is slow to respond.,7/23/2016 3:32,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/20/2016 23:02,positive
Google Pixel,The fingerprint sensor is slow to respond.,9/16/2016 19:08,negative
Xiaomi,"Great value for money, highly recommend this phone.",8/5/2016 22:59,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",7/13/2016 4:27,neutral
